DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2021-11,21.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2021-12,19.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-01,20.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-02,22.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-03,29.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-04,27.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-05,28.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-06,33.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-07,28.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-08,23.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-09,18.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-10,20.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-11,19.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2022-12,15.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-01,16.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-02,14.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-03,5.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-04,7.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-05,2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-06,-2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-07,-3.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-08,6.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-09,11.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-10,4.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-11,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2023-12,5.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2024-01,1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,FR,2024-02,4.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2018-11,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2018-12,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-01,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-02,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-03,3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-04,3.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-05,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-06,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-07,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-08,0.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-09,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-10,-1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-11,-0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2019-12,3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-01,5.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-02,1.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-03,-4.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-04,-12.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-05,-13.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-06,-8.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-07,-7.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-08,-7.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-09,-7.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-10,-7.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-11,-8.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2020-12,-6.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-01,-5.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-02,-1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-03,4.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-04,12.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-05,13.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-06,10.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-07,10.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-08,10.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-09,12.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-10,14.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-11,15.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2021-12,12.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-01,11.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-02,12.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-03,15.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-04,23.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-05,25.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-06,25.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-07,24.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-08,19.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-09,18.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-10,19.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-11,20.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2022-12,14.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-01,12.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-02,11.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-03,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-04,-2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-05,-7.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-06,-7.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-07,-5.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-08,1.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-09,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-10,-0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-11,-4.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2023-12,-0.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2024-01,-0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HR,2024-02,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2018-11,4.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2018-12,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-01,-1.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-02,-0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-03,2.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-04,4.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-05,3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-06,-0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-07,-0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-08,-1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-09,-2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-10,-2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-11,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2019-12,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-01,7.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-02,4.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-03,-1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-04,-12.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-05,-12.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-06,-6.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-07,-2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-08,-2.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-09,-1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-10,-2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-11,-4.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2020-12,-2.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-01,-1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-02,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-03,9.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-04,19.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-05,18.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-06,13.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-07,11.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-08,12.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-09,12.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-10,17.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-11,21.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2021-12,14.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-01,13.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-02,11.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-03,7.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-04,8.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-05,7.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-06,11.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-07,8.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-08,27.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-09,32.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-10,28.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-11,27.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2022-12,38.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-01,43.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-02,39.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-03,34.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-04,33.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-05,26.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-06,22.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-07,23.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-08,10.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-09,9.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-10,4.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-11,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2023-12,-7.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2024-01,-11.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,HU,2024-02,-5.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2018-11,8.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2018-12,5.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-01,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-02,1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-03,3.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-04,5.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-05,5.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-06,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-07,-0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-08,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-09,-1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-10,-1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-11,-1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2019-12,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-01,5.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-02,3.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-03,-0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-04,-7.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-05,-11.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-06,-9.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-07,-6.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-08,-6.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-09,-7.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-10,-6.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-11,-6.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2020-12,-8.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-01,-7.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-02,-4.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-03,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-04,8.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-05,12.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-06,12.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-07,13.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-08,16.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-09,18.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-10,24.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-11,28.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2021-12,30.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-01,29.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-02,30.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-03,43.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-04,39.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-05,46.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-06,54.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-07,48.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-08,39.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-09,38.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-10,47.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-11,43.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2022-12,34.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-01,33.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-02,29.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-03,11.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-04,12.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-05,1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-06,-3.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-07,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-08,5.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-09,9.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-10,-4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-11,-10.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2023-12,-6.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2024-01,-7.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IE,2024-02,-6.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2018-11,7.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2018-12,5.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-01,3.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-02,3.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-03,4.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-04,5.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-05,5.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-06,3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-07,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-08,2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-09,0.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-10,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-11,0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2019-12,2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-01,3.7,
