"date","energy_label","main_refinancing_rate"
2023-07-05,"D",4
2023-07-05,"C",4
2023-07-05,"C",4
2023-07-05,"E",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"B",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"B",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"C",4
2023-07-05,"E",4
2023-07-05,"B",4
2023-07-05,"E",4
2023-07-05,"≥A",4
2023-07-05,"F",4
2023-07-05,"D",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"C",4
2023-07-05,"E",4
2023-07-05,"D",4
2023-07-05,"B",4
2023-07-05,"E",4
2023-07-05,"D",4
2023-07-05,"B",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"B",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"C",4
2023-07-05,"G",4
2023-07-05,"E",4
2023-07-05,"D",4
2023-07-05,"C",4
2023-07-05,"B",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"C",4
2023-07-05,"B",4
2023-07-05,"F",4
2023-07-05,"G",4
2023-07-05,"B",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"F",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"E",4
2023-07-05,"D",4
2023-07-05,"F",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"B",4
2023-07-05,"C",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"F",4
2023-07-05,"B",4
2023-07-05,"B",4
2023-07-05,"≥A",4
2023-07-05,"E",4
2023-07-05,"≥A",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"G",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"B",4
2023-07-05,"≥A",4
2023-07-05,"G",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"G",4
2023-07-05,"B",4
2023-07-05,"B",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"F",4
2023-07-05,"≥A",4
2023-07-05,"D",4
2023-07-05,"B",4
2023-07-05,"≥A",4
2023-07-05,"E",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"≥A",4
2023-07-05,"E",4
2023-07-05,"G",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"G",4
2023-07-05,"C",4
2023-07-05,"F",4
2023-07-05,"C",4
2023-07-05,"≥A",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"B",4
2023-07-05,"D",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"C",4
2023-07-05,"D",4
2023-07-05,"≥A",4
2023-07-05,"D",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"E",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"E",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"G",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"G",4
2023-07-06,"E",4
2023-07-06,"E",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"F",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"F",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"F",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"G",4
2023-07-06,"F",4
2023-07-06,"E",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"D",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"E",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"C",4
2023-07-06,"F",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"B",4
2023-07-06,"B",4
2023-07-06,"G",4
2023-07-06,"≥A",4
2023-07-06,"F",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"D",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"B",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-06,"≥A",4
2023-07-06,"E",4
2023-07-06,"≥A",4
2023-07-06,"G",4
2023-07-06,"G",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"C",4
2023-07-06,"E",4
2023-07-06,"≥A",4
2023-07-06,"G",4
2023-07-06,"F",4
2023-07-06,"E",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"≥A",4
2023-07-06,"D",4
2023-07-06,"C",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"D",4
2023-07-07,"E",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"F",4
2023-07-07,"D",4
2023-07-07,"E",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"F",4
2023-07-07,"≥A",4
2023-07-07,"D",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"E",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"G",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"F",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"D",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"E",4
2023-07-07,"G",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"E",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"D",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"E",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"E",4
2023-07-07,"D",4
2023-07-07,"F",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"F",4
2023-07-07,"≥A",4
2023-07-07,"F",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"F",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"E",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"D",4
2023-07-07,"F",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"G",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"C",4
2023-07-07,"G",4
2023-07-07,"C",4
2023-07-07,"F",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"F",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"F",4
2023-07-07,"B",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"D",4
2023-07-07,"B",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"≥A",4
2023-07-07,"B",4
2023-07-07,"C",4
2023-07-07,"D",4
2023-07-07,"D",4
2023-07-07,"≥A",4
2023-07-07,"C",4
2023-07-07,"D",4
2023-07-07,"C",4
2023-07-07,"C",4
2023-07-08,"E",4
2023-07-08,"≥A",4
2023-07-08,"≥A",4
2023-07-08,"D",4
2023-07-08,"B",4
2023-07-08,"≥A",4
2023-07-08,"B",4
2023-07-08,"C",4
2023-07-08,"B",4
2023-07-08,"≥A",4
2023-07-08,"≥A",4
2023-07-08,"D",4
2023-07-08,"≥A",4
2023-07-08,"C",4
2023-07-08,"≥A",4
2023-07-08,"B",4
2023-07-08,"B",4
2023-07-08,"C",4
2023-07-08,"E",4
2023-07-08,"E",4
2023-07-08,"B",4
2023-07-08,"D",4
2023-07-08,"B",4
2023-07-08,"C",4
2023-07-08,"D",4
2023-07-08,"C",4
2023-07-08,"≥A",4
2023-07-08,"C",4
2023-07-08,"C",4
2023-07-08,"≥A",4
2023-07-08,"C",4
2023-07-08,"≥A",4
2023-07-08,"B",4
2023-07-08,"≥A",4
2023-07-08,"B",4
2023-07-08,"≥A",4
2023-07-08,"C",4
2023-07-09,"E",4
2023-07-09,"≥A",4
2023-07-09,"≥A",4
2023-07-09,"C",4
2023-07-09,"B",4
2023-07-09,"≥A",4
2023-07-09,"B",4
2023-07-09,"C",4
2023-07-09,"≥A",4
2023-07-09,"D",4
2023-07-09,"≥A",4
2023-07-09,"B",4
2023-07-09,"B",4
2023-07-09,"C",4
2023-07-09,"≥A",4
2023-07-09,"≥A",4
2023-07-09,"D",4
2023-07-09,"≥A",4
2023-07-09,"C",4
2023-07-09,"B",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"B",4
2023-07-10,"D",4
2023-07-10,"F",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"E",4
2023-07-10,"C",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"E",4
2023-07-10,"≥A",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"B",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"E",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"F",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"D",4
2023-07-10,"D",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"G",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"B",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"G",4
2023-07-10,"B",4
2023-07-10,"F",4
2023-07-10,"B",4
2023-07-10,"E",4
2023-07-10,"≥A",4
2023-07-10,"E",4
2023-07-10,"D",4
2023-07-10,"C",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"D",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"B",4
2023-07-10,"D",4
2023-07-10,"E",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"D",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"≥A",4
2023-07-10,"D",4
2023-07-10,"B",4
2023-07-10,"B",4
2023-07-10,"≥A",4
2023-07-10,"E",4
2023-07-10,"B",4
2023-07-10,"C",4
2023-07-10,"E",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"≥A",4
2023-07-10,"G",4
2023-07-10,"≥A",4
2023-07-10,"G",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"G",4
2023-07-10,"E",4
2023-07-10,"E",4
2023-07-10,"F",4
2023-07-10,"C",4
2023-07-10,"C",4
2023-07-10,"D",4
2023-07-10,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"D",4
2023-07-11,"E",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"G",4
2023-07-11,"D",4
2023-07-11,"D",4
2023-07-11,"≥A",4
2023-07-11,"E",4
2023-07-11,"D",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"E",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"B",4
2023-07-11,"B",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"B",4
2023-07-11,"E",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"F",4
2023-07-11,"C",4
2023-07-11,"D",4
2023-07-11,"F",4
2023-07-11,"E",4
2023-07-11,"F",4
2023-07-11,"B",4
2023-07-11,"D",4
2023-07-11,"B",4
2023-07-11,"C",4
2023-07-11,"D",4
2023-07-11,"E",4
2023-07-11,"C",4
2023-07-11,"E",4
2023-07-11,"B",4
2023-07-11,"C",4
2023-07-11,"B",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"B",4
2023-07-11,"C",4
2023-07-11,"G",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"F",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"G",4
2023-07-11,"D",4
2023-07-11,"D",4
2023-07-11,"≥A",4
2023-07-11,"D",4
2023-07-11,"D",4
2023-07-11,"≥A",4
2023-07-11,"F",4
2023-07-11,"≥A",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"E",4
2023-07-11,"E",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-11,"F",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"E",4
2023-07-11,"C",4
2023-07-11,"B",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"E",4
2023-07-11,"B",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"E",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"≥A",4
2023-07-11,"B",4
2023-07-11,"≥A",4
2023-07-11,"C",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"≥A",4
2023-07-11,"D",4
2023-07-11,"C",4
2023-07-11,"C",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"F",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"G",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"D",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"D",4
2023-07-12,"D",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"D",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"E",4
2023-07-12,"C",4
2023-07-12,"G",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"E",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"E",4
2023-07-12,"E",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"E",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"E",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"E",4
2023-07-12,"E",4
2023-07-12,"≥A",4
2023-07-12,"G",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"E",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"F",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"D",4
2023-07-12,"D",4
2023-07-12,"D",4
2023-07-12,"E",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"F",4
2023-07-12,"E",4
2023-07-12,"C",4
2023-07-12,"D",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"D",4
2023-07-12,"C",4
2023-07-12,"D",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"E",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"D",4
2023-07-12,"E",4
2023-07-12,"E",4
2023-07-12,"D",4
2023-07-12,"C",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"B",4
2023-07-12,"E",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"≥A",4
2023-07-12,"B",4
2023-07-12,"B",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"≥A",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-12,"F",4
2023-07-12,"B",4
2023-07-12,"C",4
2023-07-12,"C",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"D",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"D",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"C",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"F",4
2023-07-13,"C",4
2023-07-13,"D",4
2023-07-13,"B",4
2023-07-13,"C",4
2023-07-13,"C",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"F",4
2023-07-13,"B",4
2023-07-13,"D",4
2023-07-13,"≥A",4
2023-07-13,"F",4
2023-07-13,"C",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"D",4
2023-07-13,"≥A",4
2023-07-13,"E",4
2023-07-13,"B",4
2023-07-13,"G",4
2023-07-13,"C",4
2023-07-13,"C",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"B",4
2023-07-13,"C",4
2023-07-13,"C",4
2023-07-13,"D",4
2023-07-13,"≥A",4
2023-07-13,"≥A",4
2023-07-13,"E",4
2023-07-13,"B",4
2023-07-13,"B",4
2023-07-13,"C",4
2023-07-13,"D",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"D",4
2023-07-13,"F",4
2023-07-13,"B",4
2023-07-13,"≥A",4
2023-07-13,"F",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"C",4
2023-07-13,"D",4
2023-07-13,"≥A",4
2023-07-13,"C",4
2023-07-13,"C",4
2023-07-13,"C",4
2023-07-13,"≥A",4
2023-07-13,"C",4
2023-07-13,"D",4
2023-07-13,"B",4
